ECG,RED,IR,PCG
2329,106729,74951,0
2314,106703,74907,0
2308,106670,74997,0
2304,106735,74947,0
2308,106690,74930,0
2288,106686,74988,0
2341,106726,74928,0
2296,106695,74921,0
2298,106686,75001,0
2308,106732,74940,0
2368,106689,74927,0
2280,106696,74931,0
2292,106708,75021,0
2288,106742,74972,0
2282,106719,74927,0
2346,106721,74991,0
2340,106769,74991,0
2348,106700,74955,0
2378,106703,75013,0
2388,106759,74978,0
2378,106725,74973,0
2412,106681,75013,0
2368,106757,74998,0
2368,106718,74970,0
2368,106701,75029,0
2362,106785,75004,0
2354,106710,74961,0
2358,106710,75027,0
2362,106771,74995,0
2360,106726,75006,0
2356,106692,75030,0
2356,106760,75000,0
2360,106721,74973,0
2356,106715,75048,0
2357,106777,75004,0
2364,106713,74982,0
2368,106691,75038,0
2376,106762,75003,0
2356,106729,74984,0
2364,106705,75037,0
2346,106775,74997,0
2365,106731,74999,0
1585,106710,75047,0
2324,106710,75085,0
2320,106787,75028,0
2632,106734,74980,0
2713,106721,75079,0
2748,106786,75024,0
2792,106718,74997,0
2832,106703,75087,0
2868,106786,75051,0
2962,106738,75008,0
2948,106715,75075,0
2992,106785,75044,0
2992,106739,75045,0
3040,106698,75075,0
3036,106779,75024,0
3058,106738,75029,0
3036,106710,75069,0
3028,106786,75033,0
2996,106755,75060,0
2948,106716,75086,0
2912,106791,75040,0
2866,106741,75030,0
2828,106709,75084,0
2776,106778,75050,0
2722,106749,75003,0
2673,106711,75109,0
2600,106789,75065,0
2512,106745,75044,0
2400,106719,75081,0
2402,106791,75060,0
1680,106755,75071,0
2312,106714,75109,0
2268,106784,75076,0
2144,106772,75099,0
2112,106785,75085,0
2089,106760,75055,0
2236,106740,75106,0
2300,106771,75116,0
2280,106751,75083,0
2304,106805,75083,0
2292,106750,75101,0
2304,106776,75082,0
2298,106786,75083,0
2324,106757,75128,0
2304,106736,75089,0
2306,106792,75090,0
2314,106758,75115,0
2308,106738,75075,0
2313,106800,75098,0
2314,106770,75128,0
2314,106749,75113,0
2330,106816,75101,0
2328,106784,75128,0
2332,106747,75086,0
2336,106799,75084,0
2324,106766,75111,0
2320,106751,75092,0
2328,106810,75110,0
2320,106782,75137,0
2324,106768,75118,0
2304,106808,75112,0
2265,106771,75152,0
2313,106733,75109,0
1586,106802,75109,0
2320,106784,75129,0
2316,106819,75145,0
2308,106786,75100,0
2348,106800,75132,0
2376,106839,75149,0
2384,106805,75180,0
2376,106754,75139,0
2374,106852,75142,0
2368,106794,75166,0
2370,106760,75166,0
2361,106836,75169,0
2368,106802,75175,0
2368,106755,75157,0
2368,106850,75155,0
2372,106795,75179,0
2368,106811,75144,0
2368,106845,75147,0
2362,106813,75202,0
2360,106807,75177,0
2372,106851,75167,0
2376,106811,75190,0
2353,106784,75170,0
2368,106851,75171,0
2368,106815,75193,0
2368,106776,75163,0
2356,106873,75171,0
2368,106821,75180,0
2346,106780,75173,0
2306,106859,75188,0
2354,106818,75210,0
1594,106775,75171,0
2372,106869,75168,0
2356,106773,75183,0
2352,106882,75198,0
2408,106827,75191,0
2374,106826,75198,0
2388,106782,75215,0
2408,106872,75188,0
2424,106846,75209,0
2372,106764,75176,0
2408,106869,75194,0
2400,106820,75194,0
2404,106773,75174,0
2412,106853,75183,0
2404,106817,75197,0
2396,106785,75176,0
2390,106873,75177,0
2396,106829,75207,0
2388,106780,75147,0
2384,106834,75166,0
2368,106818,75176,0
2384,106776,75158,0
2368,106849,75159,0
2392,106797,75171,0
2372,106778,75136,0
2364,106828,75135,0
2380,106800,75173,0
2360,106794,75126,0
2362,106818,75147,0
2352,106790,75150,0
2316,106798,75132,0
2368,106797,75116,0
1592,106790,75149,0
2376,106823,75131,0
2336,106710,75017,0
2336,106702,74974,0
2412,106684,74999,0
2376,106695,74987,0
2388,106655,75002,0
2396,106724,74956,0
2442,106670,74940,0
2384,106640,74995,0
2392,106711,74954,0
2384,106656,74950,0
2384,106625,74989,0
2368,106711,74964,0
2368,106657,74960,0
2330,106599,74970,0
2344,106705,74933,0
2368,106666,74951,0
2324,106608,74976,0
2336,106697,74924,0
2324,106653,74947,0
2328,106607,74946,0
2338,106691,74926,0
2328,106649,74957,0
2320,106576,74932,0
2328,106704,74918,0
2338,106631,74950,0
2336,106614,74916,0
2344,106653,74913,0
2328,106638,74936,0
2276,106636,74902,0
2328,106646,74908,0
1660,106622,74951,0
2340,106673,74908,0
2304,106598,74940,0
2316,106628,74890,0
2306,106598,74849,0
2346,106623,74873,0
2348,106604,74919,0
2380,106639,74884,0
2368,106603,74859,0
2378,106602,74931,0
2377,106625,74882,0
2432,106603,74841,0
2377,106585,74953,0
2360,106627,74902,0
2358,106581,74844,0
2360,106589,74922,0
2356,106648,74887,0
2357,106583,74857,0
2336,106570,74937,0
2340,106637,74905,0
2364,106584,74883,0
2348,106564,74929,0
2352,106668,74901,0
2348,106596,74898,0
2344,106552,74931,0
2348,106637,74900,0
2348,106576,74907,0
2336,106534,74926,0
2356,106637,74897,0
2328,106591,74917,0
2268,106528,74908,0
2316,106648,74900,0
1648,106591,74922,0
2312,106538,74897,0
2284,106586,74857,0
2298,106566,74964,0
2348,106632,74923,0
2400,106586,74952,0
2388,106609,74909,0
2388,106581,74870,0
2381,106594,74954,0
2384,106623,74909,0
2384,106594,74884,0
2384,106577,74966,0
2376,106634,74906,0
2364,106597,74877,0
2370,106588,74951,0
2376,106642,74889,0
2376,106590,74889,0
2380,106606,74951,0
2380,106616,74919,0
2377,106606,74862,0
2356,106585,74983,0
2394,106621,74917,0
2378,106599,74855,0
2372,106587,74969,0
2344,106648,74926,0
2362,106615,74893,0
2354,106573,74953,0
2348,106615,74928,0
2328,106587,74914,0
2282,106597,74969,0
2324,106635,74941,0
1654,106601,74885,0
2330,106602,74969,0
2328,106654,74932,0
2284,106616,74918,0
2292,106605,75001,0
2280,106658,74955,0
2348,106623,74954,0
2376,106628,74919,0
2380,106595,74997,0
2380,106646,74954,0
2384,106605,74928,0
2384,106608,74988,0
2400,106624,74944,0
2393,106593,74909,0
2393,106603,74986,0
2388,106643,74948,0
2402,106602,74877,0
2440,106591,74994,0
2396,106602,74948,0
2400,106590,74905,0
2396,106582,74990,0
2392,106630,74945,0
2392,106604,74919,0
2394,106578,74994,0
2384,106626,74937,0
2384,106595,74917,0
2378,106568,75016,0
2368,106618,74943,0
2372,106584,74930,0
2368,106586,75001,0
2344,106601,74945,0
2308,106579,74933,0
2354,106574,74971,0
1586,106627,74953,0
2346,106644,74976,0
2328,106608,74969,0
2354,106594,74926,0
2384,106629,74948,0
2378,106617,74986,0
2384,106640,74980,0
2384,106614,74952,0
2378,106626,75009,0
2376,106645,74980,0
2378,106625,74951,0
2370,106636,75023,0
2372,106658,74986,0
2370,106629,74948,0
2372,106616,75018,0
2376,106652,74994,0
2361,106631,74953,0
2326,106632,75040,0
2352,106691,74980,0
2346,106641,74939,0
2340,106617,75056,0
2336,106670,74986,0
2336,106637,74972,0
2329,106608,75035,0
2320,106691,75011,0
2320,106656,74993,0
2328,106614,75038,0
2312,106695,75000,0
2268,106653,75017,0
2310,106622,75044,0
1653,106702,75002,0
2328,106646,74995,0
2312,106617,75049,0
2264,106716,75020,0
2300,106629,75020,0
2282,106631,75055,0
2272,106692,75009,0
2424,106674,75042,0
2352,106605,75015,0
2368,106699,75020,0
2408,106654,75028,0
2418,106596,75041,0
2400,106714,75010,0
2400,106656,75028,0
2394,106598,75027,0
2392,106683,75011,0
2380,106643,75032,0
2376,106590,75003,0
2362,106683,75000,0
2354,106631,75041,0
2324,106614,75005,0
2360,106661,74996,0
2336,106646,75054,0
2336,106623,75009,0
2321,106648,74990,0
2324,106625,75037,0
2296,106648,75004,0
2324,106660,74987,0
2322,106642,75047,0
2326,106643,75014,0
2320,106645,75005,0
2300,106632,75033,0
2272,106640,75001,0
2308,106650,75001,0
1540,106647,75040,0
2288,106650,74996,0
2284,106669,75085,0
2340,106688,75063,0
2408,106652,75065,0
2394,106625,75068,0
2376,106714,75081,0
2392,106670,75058,0
2400,106634,75119,0
2376,106715,75050,0
2374,106675,75056,0
2380,106631,75088,0
2360,106718,75063,0
2370,106672,75074,0
2360,106610,75105,0
2364,106735,75068,0
2352,106677,75087,0
2345,106610,75082,0
2344,106704,75071,0
2345,106673,75083,0
2336,106617,75112,0
2336,106721,75071,0
2370,106677,75081,0
2324,106646,75113,0
2330,106744,75073,0
2328,106677,75094,0
2320,106633,75101,0
2304,106726,75089,0
2296,106695,75111,0
2308,106630,75115,0
1536,106722,75103,0
2320,106679,75105,0
2313,106635,75107,0
2289,106729,75116,0
2288,106687,75071,0
2288,106688,75148,0
2352,106710,75097,0
2352,106737,75120,0
2394,106701,75096,0
2408,106712,75126,0
2404,106735,75117,0
2400,106706,75072,0
2464,106685,75140,0
2454,106717,75114,0
2472,106673,75072,0
2516,106697,75163,0
2537,106737,75137,0
2580,106711,75085,0
2592,106693,75159,0
2628,106722,75125,0
2672,106700,75085,0
2712,106687,75167,0
2752,106717,75111,0
2784,106699,75076,0
2826,106711,75152,0
2860,106737,75145,0
2892,106705,75113,0
2924,106695,75170,0
2952,106725,75123,0
2969,106708,75092,0
2944,106687,75176,0
2924,106723,75129,0
2938,106702,75093,0
2164,106711,75162,0
2721,106643,75146,0
2660,106726,75137,0
2090,106673,75133,0
2128,106727,75107,0
2114,106678,75073,0
2130,106676,75175,0
2138,106705,75121,0
2197,106675,75101,0
2152,106655,75176,0
2154,106717,75110,0
2165,106674,75102,0
2184,106646,75169,0
2192,106703,75120,0
2208,106678,75102,0
2208,106635,75181,0
2242,106703,75138,0
2240,106662,75114,0
2250,106647,75165,0
2262,106695,75125,0
2268,106665,75108,0
2276,106636,75174,0
2278,106700,75123,0
2258,106670,75076,0
2284,106648,75175,0
2285,106710,75124,0
2288,106644,75085,0
2268,106656,75170,0
2236,106687,75104,0
2288,106629,75067,0
1620,106633,75162,0
2308,106690,75107,0
2304,106642,75066,0
2268,106649,75090,0
2257,106650,75163,0
2261,106685,75145,0
2266,106649,75067,0
2212,106659,75169,0
2336,106683,75134,0
2336,106656,75092,0
2372,106655,75183,0
2370,106684,75136,0
2376,106644,75095,0
2384,106650,75204,0
2378,106692,75121,0
2376,106657,75105,0
2352,106678,75180,0
2362,106688,75143,0
2352,106651,75100,0
2348,106656,75188,0
2348,106692,75130,0
2352,106661,75107,0
2344,106640,75192,0
2308,106703,75141,0
2354,106666,75106,0
2336,106653,75209,0
2336,106684,75148,0
2344,106668,75088,0
2336,106667,75197,0
2341,106688,75152,0
2348,106664,75106,0
2324,106651,75214,0
2300,106704,75156,0
2334,106677,75122,0
1573,106661,75191,0
2324,106655,75213,0
2316,106684,75157,0
2338,106676,75174,0
2384,106698,75162,0
2388,106680,75142,0
2388,106667,75211,0
2372,106689,75164,0
2380,106673,75149,0
2376,106664,75190,0
2368,106711,75155,0
2384,106681,75154,0
2370,106688,75198,0
2362,106696,75154,0
2352,106671,75166,0
2352,106671,75204,0
2344,106679,75169,0
2356,106685,75148,0
2354,106659,75162,0
2276,106676,75149,0
2356,106659,75142,0
2385,106658,75200,0
2369,106693,75151,0
2368,106691,75138,0
2392,106667,75172,0
2380,106675,75136,0
2400,106680,75147,0
2372,106643,75174,0
2314,106675,75139,0
2376,106709,75151,0
1720,106654,75174,0
2394,106658,75139,0
2388,106678,75147,0
2348,106647,75059,0
2346,106612,75029,0
2340,106570,75096,0
2385,106655,75053,0
2388,106615,75036,0
2416,106627,75039,0
2418,106615,75063,0
2422,106591,75025,0
2424,106625,75038,0
2394,106578,75073,0
2418,106571,75029,0
2390,106640,75024,0
2384,106577,75045,0
2384,106514,75032,0
2368,106634,75035,0
2368,106583,75003,0
2374,106531,75047,0
2373,106613,74990,0
2357,106574,74978,0
2362,106537,75035,0
2370,106625,74997,0
2360,106562,74969,0
2356,106546,75039,0
2354,106627,74986,0
2352,106563,74957,0
2345,106516,75030,0
2344,106591,74971,0
2316,106552,74943,0
2260,106529,75008,0
2296,106569,74953,0
1556,106549,74934,0
2360,106527,75008,0
2320,106551,74925,0
2306,106517,74892,0
2320,106496,74902,0
2352,106545,74922,0
2344,106514,74936,0
2348,106516,74923,0
2338,106533,74907,0
2344,106512,74953,0
2337,106497,74911,0
2338,106555,74901,0
2344,106522,74947,0
2352,106497,74930,0
2340,106578,74919,0
2348,106520,74950,0
2348,106510,74925,0
2409,106568,74928,0
2337,106538,74938,0
2336,106487,74936,0
2340,106585,74911,0
2340,106532,74952,0
2346,106476,74937,0
2384,106570,74941,0
2336,106554,74958,0
2340,106509,74950,0
2340,106589,74941,0
2341,106543,74967,0
2321,106486,74960,0
2280,106592,74942,0
2332,106539,74953,0
1565,106507,74979,0
2352,106604,74927,0
2324,106578,75019,0
2314,106637,74976,0
2313,106598,74967,0
2360,106610,74977,0
2370,106601,75005,0
2384,106591,74991,0
2388,106632,74989,0
2386,106590,75021,0
2388,106545,74981,0
2384,106650,74996,0
2384,106614,74987,0
2388,106540,75009,0
2384,106656,74980,0
2388,106583,75011,0
2378,106556,75013,0
2376,106655,74996,0
2360,106606,75034,0
2360,106562,75010,0
2336,106666,75004,0
2344,106598,75004,0
2328,106563,75027,0
2328,106657,74992,0
2328,106607,75002,0
2318,106592,75032,0
2320,106663,74999,0
2368,106615,75006,0
2322,106573,75018,0
2298,106695,75006,0
2272,106620,75009,0
2316,106563,75029,0
1653,106659,75004,0
2336,106618,75025,0
2312,106656,75030,0
2304,106691,75018,0
2312,106651,75057,0
2368,106629,75059,0
2348,106629,75053,0
2392,106666,75026,0
2388,106650,74967,0
2392,106645,75078,0
2396,106688,75036,0
2386,106637,74987,0
2452,106646,75063,0
2392,106679,75022,0
2384,106654,74984,0
2386,106647,75070,0
2378,106658,75023,0
2379,106642,74983,0
2364,106633,75070,0
2360,106684,75026,0
2360,106630,74980,0
2354,106635,75064,0
2344,106660,75001,0
2352,106641,74987,0
2353,106633,75065,0
2354,106670,75002,0
2352,106627,74980,0
2356,106633,75070,0
2356,106666,75012,0
2336,106611,74975,0
2316,106626,75060,0
2352,106650,75018,0
1694,106622,74980,0
2368,106632,75069,0
2312,106611,75054,0
2320,106652,75020,0
2316,106632,75005,0
2360,106634,74964,0
2362,106629,75045,0
2400,106665,75013,0
2376,106625,74983,0
2408,106632,75045,0
2400,106660,75020,0
2386,106638,74996,0
2384,106627,75036,0
2362,106668,74996,0
2368,106623,74981,0
2352,106628,75059,0
2322,106666,75008,0
2356,106638,74993,0
2364,106629,75041,0
2353,106642,75024,0
2360,106627,74990,0
2352,106621,75036,0
2360,106649,74998,0
2357,106626,74971,0
2368,106623,75055,0
2360,106665,75009,0
2376,106623,74978,0
2362,106632,75050,0
2362,106651,75016,0
2332,106628,74976,0
2292,106621,75046,0
2330,106642,75011,0
1670,106614,74963,0
2344,106619,75037,0
2312,106651,74993,0
2316,106611,74964,0
2396,106602,75016,0
2424,106628,74987,0
2426,106603,75021,0
2417,106620,74994,0
2416,106644,74994,0
2404,106620,75010,0
2401,106608,75002,0
2394,106646,74989,0
2408,106612,75029,0
2388,106626,74997,0
2376,106642,74996,0
2368,106626,75035,0
2346,106636,75006,0
2368,106645,75002,0
2377,106612,75034,0
2352,106639,74995,0
2384,106636,75003,0
2400,106613,75027,0
2400,106634,74986,0
2404,106639,75004,0
2400,106614,75046,0
2400,106622,74995,0
2400,106640,74995,0
2394,106618,75034,0
2372,106620,75003,0
2344,106635,74976,0
2372,106613,75043,0
1704,106636,75027,0
2372,106649,74996,0
2360,106611,75056,0
2352,106671,75024,0
2352,106626,75035,0
2432,106638,75057,0
2434,106584,75067,0
2424,106701,75033,0
2413,106644,75059,0
2416,106573,75034,0
2416,106680,75025,0
2413,106644,75070,0
2408,106591,75055,0
2412,106700,75026,0
2408,106643,75062,0
2416,106600,75063,0
2418,106683,75038,0
2412,106650,75050,0
2400,106604,75040,0
2389,106691,75053,0
2394,106644,75052,0
2386,106592,75057,0
2386,106680,75033,0
2384,106653,75067,0
2352,106590,75059,0
2373,106710,75036,0
2368,106640,75060,0
2368,106596,75070,0
2357,106685,75045,0
2340,106645,75052,0
2304,106604,75076,0
2350,106694,75050,0
1682,106644,75069,0
2376,106598,75054,0
2368,106659,75026,0
2356,106671,75125,0
2384,106684,75075,0
2432,106638,74985,0
2474,106657,75035,0
2554,106655,75116,0
2562,106693,75066,0
2625,106672,75041,0
2688,106648,75140,0
2704,106705,75074,0
2740,106653,75068,0
2776,106631,75137,0
2821,106698,75095,0
2864,106665,75057,0
2896,106658,75116,0
2944,106703,75104,0
2976,106677,75064,0
2996,106640,75122,0
3020,106722,75094,0
3040,106666,75077,0
3024,106652,75137,0
3040,106723,75087,0
3032,106650,75081,0
3008,106641,75123,0
2988,106705,75085,0
2929,106670,75091,0
2896,106624,75127,0
2820,106714,75086,0
2720,106646,75096,0
2742,106608,75131,0
1916,106712,75095,0
2652,106653,75090,0
2384,106651,75093,0
2220,106695,75109,0
2288,106664,75137,0
2264,106667,75081,0
2268,106646,75146,0
2316,106707,75110,0
2308,106657,75090,0
2316,106637,75143,0
2344,106706,75103,0
2330,106654,75066,0
2330,106639,75156,0
2336,106705,75098,0
2328,106655,75097,0
2332,106643,75145,0
2330,106702,75096,0
2336,106656,75081,0
2340,106651,75153,0
2336,106700,75102,0
2337,106657,75094,0
2341,106633,75154,0
2336,106710,75117,0
2352,106653,75114,0
2332,106611,75150,0
2340,106702,75108,0
2338,106649,75097,0
2345,106633,75149,0
2352,106714,75110,0
2328,106653,75095,0
2300,106640,75157,0
2342,106700,75104,0
1572,106659,75118,0
2360,106620,75131,0
2330,106655,75070,0
2336,106658,75179,0
2384,106694,75113,0
2408,106679,75173,0
2408,106704,75138,0
2400,106652,75100,0
2400,106671,75172,0
2417,106704,75119,0
2380,106661,75062,0
2344,106656,75193,0
2368,106702,75134,0
2368,106661,75085,0
2368,106679,75178,0
2360,106706,75144,0
2361,106673,75094,0
2356,106656,75178,0
2368,106702,75149,0
2368,106678,75106,0
2392,106685,75193,0
2384,106697,75144,0
2390,106698,75109,0
2410,106681,75202,0
2408,106712,75148,0
2396,106670,75114,0
2408,106691,75203,0
2409,106737,75166,0
2378,106687,75116,0
2352,106674,75224,0
2394,106739,75168,0
1717,106689,75139,0
2402,106686,75196,0
2408,106728,75172,0
2372,106756,75199,0
2362,106728,75191,0
2385,106696,75257,0
2440,106767,75208,0
2432,106783,75224,0
2464,106734,75172,0
2460,106709,75257,0
2472,106772,75217,0
2452,106720,75181,0
2438,106708,75241,0
2480,106763,75210,0
2488,106730,75226,0
2412,106694,75229,0
2404,106769,75200,0
2440,106709,75213,0
2445,106687,75246,0
2444,106768,75214,0
2442,106731,75218,0
2441,106693,75233,0
2448,106782,75209,0
2452,106734,75212,0
2450,106693,75225,0
2460,106776,75193,0
2448,106707,75165,0
2440,106690,75235,0
2436,106765,75189,0
2432,106711,75158,0
2410,106691,75208,0
2372,106747,75184,0
2376,106716,75172,0
1756,106668,75197,0
2394,106681,75052,0
2408,106636,75007,0
2416,106627,74985,0
2448,106663,75048,0
2452,106646,75025,0
2432,106626,75080,0
2440,106653,75024,0
2441,106612,75011,0
2440,106617,75056,0
2432,106653,75026,0
2440,106615,74993,0
2440,106620,75063,0
2424,106639,75020,0
2496,106629,75002,0
2464,106616,75040,0
2404,106636,75019,0
2412,106608,75015,0
2401,106595,75054,0
2396,106619,74998,0
2384,106627,74992,0
2380,106601,75015,0
2377,106618,75015,0
2376,106622,74979,0
2373,106592,75024,0
2376,106613,74995,0
2364,106615,74980,0
2348,106611,75027,0
2304,106631,74967,0
2354,106580,74947,0
1588,106588,75023,0
2368,106609,74979,0
2384,106594,74944,0
2344,106566,74893,0
2364,106553,74987,0
2368,106584,74931,0
2369,106571,74904,0
2314,106550,74960,0
2370,106590,74949,0
2370,106543,74961,0
2404,106554,74939,0
2412,106591,74938,0
2416,106554,74970,0
2422,106558,74940,0
2425,106576,74918,0
2432,106563,74958,0
2432,106565,74931,0
2432,106571,74926,0
2432,106559,74978,0
2442,106581,74937,0
2428,106568,74926,0
2408,106543,74976,0
2424,106576,74925,0
2412,106571,74915,0
2424,106552,74952,0
2432,106575,74926,0
2373,106562,74933,0
2390,106537,74956,0
2400,106586,74930,0
2392,106555,74909,0
2400,106552,74947,0
2368,106557,74940,0
2328,106531,74914,0
2384,106552,74962,0
1602,106580,74929,0
2354,106606,74940,0
2356,106559,74951,0
2388,106554,74947,0
2420,106559,74924,0
2432,106523,74979,0
2418,106599,74941,0
2418,106551,74903,0
2438,106555,74968,0
2416,106590,74943,0
2410,106547,74906,0
2408,106552,75001,0
2410,106588,74961,0
2406,106557,74899,0
2408,106549,74994,0
2400,106583,74931,0
2400,106559,74904,0
2386,106546,74982,0
2408,106589,74956,0
2384,106547,74897,0
2400,106553,74986,0
2418,106588,74958,0
2432,106556,74902,0
2426,106565,75001,0
2432,106575,74967,0
2433,106557,74916,0
2437,106560,75001,0
2408,106610,74948,0
2372,106563,74916,0
2413,106563,75001,0
1634,106598,74945,0
2420,106559,74911,0
2424,106552,75002,0
2372,106576,75044,0
2360,106600,74997,0
2368,106559,74936,0
2420,106586,74981,0
2413,106595,75048,0
2512,106598,75007,0
2456,106579,74962,0
2509,106591,75046,0
2477,106608,75013,0
2434,106568,74963,0
2448,106576,75033,0
2458,106621,75003,0
2436,106586,74935,0
2436,106567,75039,0
