RED,IR
25973,29762
25980,29769
25979,29777
25981,29773
25988,29789
25985,29787
25989,29800
25993,29801
25987,29796
25986,29794
25987,29796
25990,29796
25992,29791
25984,29786
25990,29795
25987,29788
25989,29792
25991,29800
25987,29791
25988,29801
25990,29808
25988,29802
25996,29815
25994,29813
25995,29809
26002,29822
26000,29821
25999,29816
25996,29819
26007,29832
26004,29836
26002,29829
26005,29837
26004,29837
25999,29838
26009,29842
26006,29844
26002,29843
26008,29851
26007,29850
26005,29848
26014,29861
26010,29855
26017,29866
26019,29866
26011,29863
26016,29872
26014,29872
26017,29871
26017,29879
26025,29886
26023,29885
26026,29895
26025,29899
26023,29894
26030,29905
26027,29900
26025,29906
26035,29909
26032,29906
26034,29912
26026,29912
26036,29926
26038,29920
26033,29923
26040,29934
26037,29937
26037,29939
26040,29939
26045,29948
26042,29944
26046,29955
26054,29953
26041,29948
26046,29946
26038,29927
26021,29901
26015,29868
26000,29834
25990,29806
25983,29792
25976,29777
25970,29759
25970,29754
25978,29763
25970,29759
25972,29757
25973,29764
25981,29775
25982,29777
25979,29787
25986,29781
25982,29780
25988,29790
25979,29778
25980,29777
25983,29778
25977,29771
25977,29766
25979,29772
25981,29774
25984,29783
25984,29788
25988,29791
25984,29790
25993,29801
25994,29801
25992,29806
25990,29800
25995,29806
25992,29799
25985,29793
25989,29800
25989,29800
25986,29794
25986,29793
25996,29805
25991,29795
25992,29802
25997,29807
25991,29806
25992,29814
26002,29814
25999,29812
26000,29822
26004,29825
25999,29814
26001,29820
26001,29824
25998,29823
26006,29833
26006,29835
26000,29833
25998,29830
26003,29842
26005,29840
26001,29840
26008,29851
26004,29845
26002,29848
26014,29849
26007,29852
26008,29850
26014,29862
26011,29857
26010,29857
26017,29867
26022,29872
26016,29870
26012,29866
26016,29872
26019,29883
26018,29880
26016,29878
26019,29886
26018,29878
26023,29894
26021,29891
26018,29886
26018,29895
26024,29903
26028,29897
26021,29902
26036,29911
26027,29907
26033,29916
26035,29918
26027,29919
26034,29930
26038,29930
26037,29922
26034,29930
26032,29913
26026,29898
26012,29867
26000,29843
25995,29824
25984,29796
25972,29767
25971,29747
25970,29744
25962,29736
25956,29735
25958,29740
25967,29754
25971,29755
25969,29756
25971,29760
25977,29768
25973,29770
25981,29775
25975,29762
25974,29769
25973,29768
25975,29762
25970,29758
25980,29763
25975,29760
25975,29765
25981,29775
25978,29774
25988,29786
25982,29785
25979,29789
25987,29793
25983,29787
25978,29782
25987,29787
25978,29775
25980,29784
25980,29779
25969,29767
25982,29779
25978,29780
25978,29775
25985,29789
25983,29791
25981,29787
25986,29796
25982,29789
25989,29800
25993,29805
25987,29806
25986,29804
25995,29812
25994,29806
25987,29804
26000,29816
25996,29815
25992,29815
25998,29826
25999,29825
25994,29825
26000,29833
25999,29826
25998,29836
26003,29832
26000,29831
26008,29840
26006,29847
26002,29840
26005,29850
26013,29848
26003,29847
26009,29858
26008,29857
26011,29862
26011,29865
26013,29862
26015,29867
26017,29877
26015,29878
26013,29875
26017,29887
26016,29880
26012,29883
26024,29894
26023,29893
26024,29894
26022,29893
26029,29908
26027,29910
26025,29910
26032,29920
26033,29915
26029,29922
26034,29919
26020,29900
26018,29884
26004,29858
25991,29825
25984,29796
25980,29784
25964,29755
25962,29749
25965,29741
25957,29730
25968,29736
25962,29740
25966,29741
25967,29753
25976,29757
25970,29757
25977,29767
25974,29763
25972,29769
25974,29764
25971,29764
25970,29758
25977,29763
25967,29754
25972,29758
25967,29757
25975,29762
25977,29769
25976,29777
25979,29779
25985,29789
25982,29791
25979,29790
25986,29793
25981,29782
25977,29783
25982,29783
25980,29783
25974,29779
25985,29784
25983,29782
25977,29780
25985,29790
25980,29785
25987,29794
25991,29799
25991,29796
25989,29801
25995,29808
25992,29805
25991,29819
25994,29816
25991,29812
25998,29825
26001,29823
25999,29825
25998,29823
25997,29824
26004,29836
25995,29828
26001,29837
25999,29838
26002,29844
26008,29848
26006,29846
25999,29843
26009,29855
26001,29847
26003,29850
26012,29858
26010,29853
26010,29865
26015,29867
26012,29862
26016,29874
26017,29878
26014,29877
26018,29881
26022,29888
26019,29886
26023,29895
26017,29891
26024,29899
26020,29902
26016,29899
26028,29910
26025,29908
26023,29909
26033,29920
26026,29911
26032,29925
26036,29929
26036,29927
26035,29934
26040,29938
26036,29937
26040,29941
26035,29925
26022,29906
26019,29884
25998,29850
25985,29814
25982,29796
25973,29775
25960,29753
25964,29751
25965,29743
25958,29735
25959,29737
25967,29756
25970,29755
25970,29760
25971,29766
25975,29778
25976,29766
25977,29774
25975,29772
25973,29772
25973,29771
25967,29762
25970,29764
25973,29768
25976,29767
25972,29762
25976,29779
25974,29774
25980,29790
25983,29793
25984,29797
25984,29792
25978,29794
25984,29804
25984,29792
25973,29791
25985,29792
25977,29786
25973,29784
25984,29790
25987,29795
25988,29792
25985,29795
25984,29796
25983,29803
25989,29811
25986,29803
25991,29816
25994,29817
25991,29817
25997,29821
25996,29822
25991,29821
25993,29822
25999,29830
25996,29823
26003,29836
26000,29835
25997,29840
26006,29850
26005,29855
26000,29846
26004,29856
26004,29852
26005,29859
26008,29863
26007,29859
26001,29862
26012,29872
26009,29872
26010,29866
26012,29875
26015,29879
26009,29876
26018,29889
26015,29886
26015,29890
26020,29901
26024,29902
26018,29895
26026,29911
26020,29911
26021,29908
26029,29918
26019,29910
26027,29929
26025,29923
26027,29923
26031,29935
26036,29940
26033,29939
26043,29948
26039,29945
26045,29960
26046,29959
26043,29955
26046,29970
26047,29965
26043,29957
26035,29946
26026,29920
26009,29883
26004,29858
25987,29818
25980,29806
25974,29790
25961,29766
25964,29763
25967,29759
25962,29753
25969,29763
25969,29766
25973,29774
25977,29785
25980,29789
25974,29790
25983,29795
25976,29789
25976,29788
25977,29790
25970,29775
25976,29789
25975,29780
25972,29775
25974,29778
25978,29786
25979,29791
25980,29795
25985,29806
25983,29798
25983,29812
25990,29814
25986,29811
25985,29807
25984,29807
25988,29812
25979,29801
25986,29805
25985,29802
25981,29795
25984,29806
25988,29809
25982,29801
25989,29812
25990,29816
25982,29805
25988,29819
25984,29812
25991,29821
25991,29829
25992,29831
25989,29820
25989,29823
25995,29833
25990,29832
25997,29840
25998,29840
25994,29831
25999,29844
26001,29851
25996,29848
25995,29839
26002,29854
26000,29853
26000,29853
26006,29860
25998,29853
26001,29866
26003,29866
26005,29863
26004,29862
26008,29875
26009,29867
26008,29870
26016,29882
26011,29873
26018,29889
26013,29884
26007,29886
26021,29899
26015,29894
26015,29897
26018,29901
26016,29900
26017,29898
26022,29909
26019,29906
26018,29906
26023,29915
26026,29917
26031,29922
26023,29922
26035,29936
26030,29934
26027,29931
26037,29938
26030,29933
26019,29914
26016,29898
26002,29862
25986,29830
25979,29809
25969,29780
25969,29771
25960,29747
25956,29745
25955,29741
25953,29737
25958,29748
25959,29754
25959,29755
25968,29765
25966,29768
25966,29775
25970,29775
25967,29768
25972,29780
25967,29773
25963,29764
25968,29765
25967,29764
25966,29761
25970,29766
25964,29768
25976,29780
25974,29785
25977,29789
25976,29796
25986,29798
25978,29797
25982,29795
25975,29786
25974,29788
25973,29783
25971,29778
25974,29781
25975,29788
25974,29784
25969,29781
25977,29792
25975,29788
25976,29795
25982,29801
25980,29794
25980,29802
25984,29805
25983,29810
25985,29809
25983,29812
25978,29813
25989,29822
25982,29812
25990,29820
25988,29817
25992,29824
25985,29820
25998,29829
25987,29828
25997,29837
25994,29838
25989,29834
25996,29837
25994,29834
25996,29843
26002,29848
25994,29840
26005,29855
25999,29849
25997,29850
25997,29851
26005,29863
25996,29860
26005,29860
25999,29860
26009,29874
26008,29866
26007,29873
26008,29880
26008,29878
26015,29885
26009,29885
26018,29891
26010,29888
26018,29899
26009,29895
26023,29905
26016,29906
26025,29911
26023,29908
26018,29894
26011,29887
26000,29861
25985,29820
25980,29803
25966,29773
25960,29761
25950,29739
25948,29729
25952,29724
25948,29723
25946,29720
25947,29728
25955,29739
25956,29737
25961,29751
25960,29746
25962,29753
25970,29760
25966,29754
25957,29744
25960,29751
25957,29743
25960,29747
25958,29746
25958,29743
25963,29752
25964,29762
25965,29760
25972,29774
25970,29775
25975,29770
25974,29781
25973,29779
25972,29775
25969,29768
25977,29776
25962,29769
25974,29766
25966,29765
25976,29769
25966,29763
25974,29773
25972,29773
25970,29773
25978,29784
25969,29779
25977,29787
25972,29789
25984,29798
25977,29790
25982,29800
25984,29802
25983,29803
25982,29805
25981,29803
25990,29818
25989,29816
25990,29808
25992,29827
25988,29815
25990,29830
25993,29827
25987,29821
25995,29834
25997,29841
25993,29828
25995,29842
25998,29843
25994,29842
26004,29851
25999,29851
25996,29851
26005,29865
26004,29862
26002,29858
26003,29864
26010,29872
26004,29871
26011,29883
26011,29882
26010,29881
26018,29890
26014,29887
26012,29886
26013,29895
26015,29902
26018,29902
26023,29913
26021,29914
26023,29915
26027,29924
26025,29922
26022,29913
26017,29918
26021,29907
26010,29881
25990,29839
25985,29820
25971,29780
25952,29757
25955,29744
25949,29727
25940,29717
25946,29725
25946,29719
25945,29722
25951,29728
25956,29728
25953,29739
25962,29751
25958,29747
25959,29751
25964,29753
25955,29746
25960,29748
25960,29742
25960,29738
25958,29738
25955,29733
25957,29735
25962,29744
25957,29744
25959,29757
25970,29764
25964,29766
25974,29775
25970,29775
25966,29771
25967,29770
25973,29778
25971,29774
25963,29762
25972,29773
25963,29766
25970,29770
25967,29771
25970,29769
25966,29775
25974,29773
25969,29777
25978,29780
25974,29786
25972,29787
25975,29784
25978,29796
25978,29790
25980,29799
25984,29802
25976,29801
25986,29812
25987,29812
25981,29810
25991,29820
25986,29819
25987,29817
25993,29825
25988,29824
25984,29824
25993,29835
25987,29829
25988,29833
25997,29840
25992,29836
25999,29843
26003,29849
25999,29846
25996,29845
25998,29854
25997,29856
25996,29856
26006,29866
26005,29862
26005,29867
26008,29871
26007,29877
26004,29870
26003,29873
26010,29881
26006,29880
26014,29885
26012,29884
26013,29895
26017,29895
26019,29901
26018,29901
26019,29907
26018,29909
26022,29913
26019,29913
26011,29893
26009,29887
25994,29851
25979,29816
25971,29795
25962,29761
25955,29746
25949,29730
25942,29723
25945,29718
25940,29712
25945,29716
25947,29722
25952,29729
25953,29737
25959,29746
25957,29747
25959,29758
25959,29755
25954,29751
25962,29762
25958,29744
25961,29751
25962,29749
25955,29746
25962,29755
25961,29752
25960,29762
25964,29768
25972,29775
25970,29773
25968,29780
25970,29786
25966,29778
25967,29776
25969,29779
25964,29768
25960,29766
25967,29772
25962,29759
25962,29770
25970,29775
25964,29771
25962,29765
25974,29778
25970,29781
25968,29782
25969,29784
25972,29788
25969,29790
25973,29803
25973,29799
25975,29796
25978,29806
25984,29812
25982,29818
25977,29811
25982,29821
25980,29819
25983,29822
25986,29830
25985,29829
25989,29825
25986,29835
25991,29844
25990,29838
25987,29841
25994,29844
25991,29841
25988,29839
25999,29846
25993,29842
25987,29841
25993,29846
25991,29844
25989,29840
25995,29845
25990,29842
25993,29847
25991,29845
25985,29842
25993,29851
25991,29851
25984,29843
25994,29856
25990,29850
25994,29852
26000,29860
25993,29851
25997,29859
25994,29850
25990,29846
25978,29824
25977,29808
25956,29773
25952,29756
25940,29730
25931,29709
25929,29698
25929,29698
25925,29691
25925,29699
25938,29713
25937,29708
25940,29716
25949,29728
25943,29728
25954,29746
25949,29744
25951,29742
25948,29748
25959,29752
25952,29746
25956,29754
25953,29746
25963,29763
25958,29764
25956,29768
25968,29783
25969,29793
25974,29801
25972,29800
25982,29811
25977,29805
25978,29815
25982,29814
25975,29803
25976,29811
25974,29806
25970,29798
25976,29808
25973,29798
25975,29808
25972,29799
25971,29802
25975,29808
25973,29809
25968,29802
25977,29803
25971,29805
25972,29805
25971,29802
25973,29807
25974,29805
25972,29804
25971,29807
25967,29804
25974,29817
25975,29813
25968,29810
25978,29820
25973,29813
25973,29822
25976,29823
25976,29820
25972,29827
25982,29841
25986,29840
25980,29839
25986,29850
25986,29848
25989,29858
25992,29861
25990,29861
25991,29864
25996,29879
25995,29869
25998,29888
26002,29892
25997,29889
26011,29905
26011,29900
26006,29908
26016,29919
26013,29918
26012,29921
26022,29933
26015,29929
26017,29936
26020,29931
26014,29922
26005,29905
26002,29890
25990,29862
25980,29832
25974,29822
25965,29797
25961,29795
25960,29785
25956,29779
25961,29790
25961,29787
25959,29790
25967,29799
25971,29802
25971,29808
25974,29816
25968,29813
25965,29808
25972,29814
25971,29805
25967,29810
25973,29811
25977,29812
25970,29801
25969,29802
25973,29815
25970,29817
25979,29827
25977,29829
25976,29827
25986,29838
25983,29838
25980,29840
25978,29838
25984,29843
25979,29837
25976,29835
25987,29841
25984,29845
25982,29834
25977,29841
25984,29842
25981,29841
25983,29841
25989,29852
25982,29851
25990,29858
25986,29855
25984,29856
25990,29866
25993,29867
25987,29864
25997,29875
25992,29872
25993,29871
25997,29887
25996,29881
25996,29880
25995,29886
26002,29892
26002,29892
26003,29899
26009,29905
26002,29902
26003,29902
26013,29915
26003,29908
26011,29918
26008,29915
26010,29921
26012,29915
26017,29931
26017,29932
26010,29928
26018,29942
26022,29943
26014,29938
26025,29951
26022,29948
26021,29953
26029,29963
26024,29960
26028,29967
26035,29974
26031,29974
26030,29974
26036,29979
26026,29970
26023,29954
26016,29941
26007,29918
25994,29890
25996,29878
25985,29857
25975,29845
25981,29848
25972,29832
25972,29837
25979,29845
25974,29843
25979,29850
25986,29863
25987,29862
25989,29867
25995,29873
25988,29865
25987,29874
25992,29869
25990,29858
25990,29868
25991,29870
25993,29864
25992,29868
25996,29875
25991,29878
25992,29884
25992,29878
25997,29885
25986,29879
26002,29883
25998,29886
25990,29878
26000,29886
25994,29878
25995,29879
26002,29886
25994,29879
26000,29888
25996,29882
25991,29893
25998,29891
25996,29893
26002,29899
26004,29903
26001,29900
26009,29908
26005,29906
26001,29908
26009,29919
26004,29912
26008,29922
26009,29923
26009,29925
26013,29931
26012,29924
26015,29930
26014,29937
26012,29929
26016,29940
26014,29941
26014,29938
26018,29947
26020,29948
26019,29948
26023,29956
26015,29952
26027,29963
26024,29965
26024,29969
26026,29970
26028,29967
26034,29972
26031,29976
26033,29977
26029,29983
26033,29996
26036,29996
26036,30000
26043,30008
26042,30002
26038,29999
26037,29991
26022,29970
26019,29953
26011,29932
26003,29909
25992,29895
25995,29887
25983,29882
25989,29884
25988,29878
25985,29878
25995,29891
25995,29889
26002,29902
25998,29896
26003,29906
26003,29907
26005,29907
26007,29914
26004,29906
26001,29904
25999,29903
26008,29901
26003,29902
25999,29912
26013,29920
26004,29913
26012,29927
26006,29923
26014,29931
26013,29931
26017,29930
26006,29927
26013,29933
26012,29925
26007,29912
26015,29923
26006,29914
26012,29921
26006,29921
26004,29923
26012,29931
26003,29922
26010,29930
26013,29930
26008,29930
26016,29939
26019,29941
26012,29934
26020,29952
26019,29950
26021,29950
26015,29950
26026,29964
26025,29955
26026,29968
26024,29965
26021,29964
26030,29978
26028,29976
26027,29973
26029,29980
26026,29980
26037,29989
26035,29983
26034,29992
26039,29995
26031,29993
26038,30000
26041,30000
26034,30000
26040,30009
26043,30017
26037,30016
26050,30024
26045,30020
26049,30033
26051,30030
26047,30032
26053,30043
26055,30042
26052,30040
26060,30051
26055,30046
26051,30044
26052,30039
26044,30015
26033,30002
26031,29974
26014,29946
26011,29933
26002,29917
25994,29905
25999,29912
25996,29899
25994,29903
26003,29907
26001,29904
26004,29911
26013,29925
26009,29931
26009,29920
26011,29933
26008,29929
26016,29931
26007,29925
26006,29929
26008,29926
26007,29921
26003,29918
26009,29931
26014,29936
26013,29934
26020,29951
26021,29954
26018,29946
26025,29955
26022,29952
26020,29951
26023,29954
26022,29954
26015,29953
26023,29956
26016,29949
26018,29959
26019,29954
26020,29960
26024,29965
26023,29961
26018,29964
26026,29969
26027,29973
26023,29973
26031,29979
26031,29977
26028,29973
26032,29984
26031,29987
26028,29976
26034,29996
26029,29993
26034,29988
26036,30002
26035,30000
26035,29997
26043,30006
26042,30005
26038,30005
26038,30010
26042,30016
26041,30016
26041,30012
26046,30023
26043,30021
26043,30018
26049,30033
26046,30027
26046,30028
26050,30031
26053,30034
26050,30035
26050,30043
26057,30048
26052,30040
26051,30052
26063,30059
26059,30063
26059,30061
26065,30073
26062,30070
26056,30069
26065,30075
26061,30069
26066,30079
26064,30063
26054,30041
26041,30015
26032,29992
26027,29975
26017,29951
26007,29930
26008,29930
25999,29919
25994,29912
26006,29921
25999,29917
26007,29927
26013,29933
26015,29940
26011,29940
26018,29948
26020,29946
26012,29939
26012,29938
26017,29940
26015,29937
26008,29928
26015,29939
26011,29938
26018,29946
26019,29946
26013,29949
26020,29964
26021,29961
26021,29955
26024,29972
26024,29968
26018,29964
26028,29969
26025,29957
26024,29962
26030,29969
26025,29964
26022,29962
26030,29975
26028,29969
26027,29970
26033,29975
26029,29973
26029,29982
26029,29981
26029,29981
