RED,IR
74912,106899
74907,106843
74962,106816
74936,106933
74962,106890
74910,106907
74963,106863
74920,106832
74878,106894
74903,106863
74942,106870
74947,106878
74927,106889
74919,106919
74921,106900
74913,106862
74994,106816
74954,106929
74943,106879
74924,106835
74947,106883
74974,106861
74937,106935
74962,106881
74951,106880
74905,106846
74975,106828
74932,106910
74976,106868
74965,106904
74989,106846
74956,106909
74890,106897
74967,106834
74969,106913
74988,106848
74961,106919
74894,106868
74983,106849
74971,106913
74988,106872
74935,106895
74942,106899
74980,106811
75001,106872
74989,106854
74933,106903
74991,106838
74980,106910
75015,106852
74946,106929
74979,106886
74972,106903
74941,106859
75032,106851
74984,106934
74995,106876
74981,106840
75009,106910
75007,106864
74963,106935
74926,106886
75049,106876
75011,106918
75019,106875
74990,106937
74994,106875
74998,106871
74961,106888
75036,106884
75010,106963
75016,106902
75024,106910
75022,106875
74998,106936
75004,106898
74992,106896
75053,106868
74977,106888
75048,106920
74994,106935
75050,106895
75029,106860
74996,106902
75065,106930
75024,106938
75082,106890
75031,106911
75031,106917
75031,106878
74991,106900
75096,106895
75041,106931
75053,106921
75019,106920
75021,106899
75111,106891
75029,106931
75030,106930
75047,106860
75050,106968
75083,106877
75036,106950
74999,106923
75033,106856
75061,106873
74995,106946
75071,106925
75013,106960
75039,106888
75038,106886
75041,106864
75030,106975
75075,106900
75038,106944
75021,106903
75061,106878
75028,106989
75027,106911
75034,106929
74986,106891
75061,106910
75005,106968
75017,106914
75039,106929
74997,106881
75010,106873
74983,106916
75038,106871
75033,106943
75016,106867
74992,106937
74958,106894
75010,106832
75001,106915
75008,106900
74943,106923
74945,106853
74987,106853
74955,106850
74960,106901
74928,106880
74913,106849
74986,106815
74933,106902
74964,106887
74933,106889
74942,106832
74934,106855
74906,106833
74920,106804
74867,106862
74944,106817
74902,106842
74899,106838
74886,106791
74880,106858
74925,106815
74863,106819
74823,106833
74896,106809
74866,106863
74916,106789
74851,106823
74814,106833
74832,106750
74820,106831
74905,106806
74838,106855
74838,106831
74806,106841
74835,106788
74851,106781
74816,106833
74836,106822
74796,106839
74795,106797
74843,106776
74798,106853
74779,106810
74793,106746
74792,106841
74817,106791
74763,106838
74755,106792
74769,106758
74740,106778
74797,106762
74768,106832
74775,106766
74764,106781
74792,106750
74735,106749
74721,106800
74757,106759
74759,106783
74688,106733
74750,106765
74705,106810
74757,106761
74838,106855
74651,106702
74739,106786
74731,106758
74678,106769
74734,106683
74745,106750
74719,106756
74647,106768
74715,106710
74702,106770
74726,106736
74692,106798
74687,106745
74706,106695
74696,106760
74715,106716
74668,106791
74622,106731
74738,106698
74689,106747
74700,106722
74665,106713
74634,106716
74720,106726
74672,106750
74685,106711
74648,106752
74679,106716
74688,106703
74624,106712
74711,106715
74638,106770
74651,106702
74689,106692
74670,106693
74663,106758
74634,106738
74669,106702
74693,106641
74658,106769
74685,106730
74642,106731
74670,106709
74652,106675
74635,106762
74685,106737
74646,106749
74708,106701
74667,106729
74675,106744
74649,106710
74631,106716
74723,106693
74674,106728
74646,106729
74651,106648
74672,106772
74702,106707
74672,106752
74623,106726
74698,106703
74707,106748
74708,106694
74669,106766
74656,106706
74636,106697
74693,106715
74662,106727
74688,106754
74693,106720
74683,106761
74720,106693
74695,106677
74666,106773
74696,106730
74700,106741
74645,106706
74725,106707
74681,106781
74709,106725
74697,106739
74644,106694
74719,106713
74659,106775
74711,106721
74713,106753
74716,106708
74687,106782
74653,106746
74684,106661
74701,106738
74721,106726
74682,106768
74641,106724
74744,106685
74700,106757
74682,106755
74678,106758
74681,106746
74695,106727
74712,106703
74711,106713
74698,106774
74720,106726
74726,106760
74734,106726
74689,106757
74676,106732
74700,106690
74715,106741
74739,106729
74720,106791
74700,106737
74748,106692
74711,106750
74726,106751
74711,106778
74652,106736
74787,106712
74716,106792
74730,106743
74696,106793
74701,106726
74739,106704
74702,106765
74740,106763
74693,106795
74769,106743
74775,106755
74716,106769
74730,106800
74711,106746
74748,106766
74782,106742
74734,106812
74727,106753
74735,106706
74752,106793
74757,106733
74719,106803
74678,106732
74755,106708
74755,106779
74789,106738
74739,106813
74745,106742
74763,106788
74740,106743
74737,106718
74747,106801
74752,106754
74770,106777
74714,106719
74775,106745
74730,106803
74782,106738
74763,106758
74747,106759
74788,106773
74745,106785
74755,106724
74774,106730
74753,106777
74766,106769
74720,106755
74791,106735
74764,106728
74696,106747
74779,106762
74750,106793
74820,106748
74771,106761
74716,106772
74802,106758
74753,106802
74807,106742
74775,106709
74767,106807
74792,106763
74783,106762
74778,106746
74777,106703
74750,106821
74804,106746
74799,106769
74803,106740
74777,106806
74787,106754
74757,106750
74752,106754
74814,106738
74761,106817
74758,106770
74760,106786
74802,106791
74779,106753
74810,106758
74727,106749
74835,106738
74802,106783
74811,106735
74764,106802
74725,106736
74817,106726
74775,106790
74812,106749
74771,106801
74798,106762
74805,106773
74762,106744
74809,106728
74743,106814
74799,106742
74809,106779
74709,106754
74818,106759
74754,106792
74807,106739
74823,106694
74759,106781
74792,106766
74757,106776
74826,106752
74781,106758
74742,106787
74755,106751
74759,106728
74786,106718
74776,106725
74720,106763
74759,106707
74774,106791
74812,106724
74758,106772
74720,106749
74789,106736
74783,106776
74802,106724
74763,106727
74735,106796
74795,106739
74802,106775
74806,106709
74768,106802
74739,106758
74758,106677
74772,106763
74806,106735
74757,106800
74780,106748
74773,106753
74757,106724
74822,106724
74762,106813
74783,106727
74801,106702
74769,106756
74789,106767
74709,106746
74744,106745
74831,106748
74785,106760
74816,106773
74757,106780
74758,106741
74827,106688
74754,106753
74820,106763
74761,106785
74824,106757
74800,106748
74767,106776
74820,106783
74767,106796
74776,106745
74836,106710
74766,106824
74797,106752
74787,106761
74763,106728
74821,106718
74779,106832
74815,106768
74803,106797
74834,106740
74778,106776
74748,106788
74801,106702
74827,106754
74831,106749
74787,106753
74799,106736
74800,106744
74784,106791
74769,106761
74863,106752
74815,106816
74821,106778
74797,106739
74794,106775
74830,106741
74776,106836
74813,106784
74807,106783
74785,106766
74825,106710
74802,106842
74819,106776
74818,106806
74850,106741
74801,106790
74766,106776
74853,106766
74827,106820
74826,106758
74825,106753
74811,106831
74834,106786
74845,106818
74785,106769
74827,106754
74809,106785
74838,106749
74832,106783
74859,106783
74862,106798
74811,106829
74870,106781
74834,106804
74815,106812
74856,106762
74825,106835
74908,106805
74840,106821
74817,106823
74877,106808
74857,106849
74877,106791
74840,106753
74840,106864
74870,106825
74872,106846
74887,106785
74856,106776
74814,106830
74873,106792
74875,106862
74932,106794
74879,106864
74892,106846
74884,106782
74897,106837
74858,106803
74890,106869
74888,106826
74886,106834
74929,106785
74928,106819
74886,106908
74899,106828
74905,106827
74849,106819
74942,106826
74890,106893
74918,106815
74908,106849
74932,106833
74906,106865
74834,106834
74929,106812
74922,106868
74937,106827
74907,106875
74870,106857
74919,106829
74926,106854
74872,106836
74937,106821
74889,106890
74961,106821
74939,106872
74907,106856
74911,106818
74883,106870
74945,106833
74930,106842
74914,106882
74938,106843
74949,106875
74953,106881
74892,106837
74973,106869
74910,106911
74970,106838
74956,106824
74929,106884
74973,106874
74915,106876
74950,106847
74940,106788
74934,106908
74972,106870
74935,106888
74986,106854
74947,106879
74960,106878
74937,106848
74916,106860
75021,106842
74967,106885
74994,106882
74951,106862
74943,106858
75019,106836
74954,106884
74930,106882
74973,106868
74973,106876
74986,106857
74907,106884
74989,106878
74969,106841
74953,106877
75009,106849
74967,106927
74993,106863
74974,106899
75042,106864
74978,106893
74946,106896
75017,106862
74986,106885
75019,106853
74984,106837
74974,106915
75007,106874
75019,106895
74968,106852
74987,106833
74971,106913
75005,106874
75007,106896
75028,106861
74980,106892
74943,106896
75016,106833
75016,106917
75025,106876
74976,106914
74965,106923
74993,106887
75007,106869
75001,106872
74961,106885
75004,106840
75013,106922
75040,106846
75003,106915
74940,106886
75037,106876
75020,106906
75019,106856
74990,106937
75012,106882
75013,106872
74991,106864
75030,106844
74998,106940
75033,106876
75028,106909
75011,106847
75030,106856
75001,106948
75036,106852
75017,106885
74971,106847
75053,106892
75005,106939
75033,106880
75034,106863
75042,106826
74978,106925
75033,106857
75000,106896
75025,106890
74982,106874
75063,106877
75014,106909
75064,106877
75040,106894
75008,106876
75060,106882
75012,106909
75057,106857
75049,106805
75032,106948
75035,106863
75021,106884
75004,106862
75043,106827
75047,106933
75050,106881
75061,106915
75086,106852
75038,106905
75007,106898
75058,106828
75050,106913
75093,106845
75036,106932
74997,106900
75074,106839
75090,106847
75080,106864
75029,106892
75051,106878
75092,106885
75087,106925
75084,106883
75048,106906
75016,106887
75126,106868
75070,106907
75098,106890
75058,106943
75073,106864
75094,106905
75032,106875
75111,106895
75061,106936
75102,106892
75110,106920
75037,106877
75125,106917
75071,106921
75084,106890
75127,106847
75056,106925
75128,106913
75060,106943
75138,106884
75098,106875
75043,106916
75105,106880
75075,106936
75116,106889
75129,106889
75090,106943
75109,106935
75038,106924
75169,106889
75104,106964
75141,106933
75112,106888
75123,106967
75160,106918
75112,106963
75082,106930
75121,106888
75124,106978
75172,106921
75124,106971
75125,106938
75108,106929
75101,106914
75174,106882
75124,106990
75142,106924
75111,106951
75087,106910
75159,106914
75101,106983
75121,106928
75135,106882
75138,106938
75105,106880
75010,106849
75076,106930
75079,106929
75131,106935
75123,106906
75079,106956
75130,106922
75083,106931
75125,106879
75071,106926
75100,106934
75053,106865
75078,106904
75128,106887
75065,106905
75052,106918
75048,106834
75062,106937
75104,106894
75062,106931
75000,106898
75079,106870
75063,106912
75076,106862
75019,106925
74967,106895
75027,106833
75025,106897
75056,106853
74992,106939
75011,106875
74998,106894
75010,106849
74988,106830
75002,106903
74987,106831
74980,106849
74944,106822
74983,106857
74942,106889
74955,106830
74977,106769
74926,106835
74978,106847
74924,106870
74948,106832
74926,106851
74891,106803
74922,106788
74866,106833
74968,106786
74908,106841
74922,106804
74864,106847
74814,106782
74947,106783
74884,106810
74901,106806
74865,106760
74842,106817
74915,106780
74850,106790
74816,106805
74853,106728
74835,106787
74851,106769
74830,106709
74827,106789
74837,106745
74830,106774
74811,106747
74807,106718
74775,106791
74813,106734
74812,106765
74758,106735
74831,106735
74771,106791
74783,106728
74806,106670
74768,106786
74795,106757
74742,106769
74744,106723
74785,106661
74756,106746
74782,106735
74730,106737
74800,106710
74750,106719
74722,106725
74722,106683
74728,106741
74781,106708
74715,106736
74677,106713
74720,106715
74743,106703
74730,106706
74752,106744
74687,106733
74727,106703
74736,106741
74757,106693
74721,106698
74673,106706
74760,106694
74726,106750
74762,106685
74706,106751
74705,106710
74687,106642
74702,106712
74743,106683
74691,106758
74638,106677
74747,106659
74708,106724
74716,106683
74680,106659
74672,106719
74737,106665
74699,106705
74685,106699
74688,106655
74668,106702
74754,106669
74703,106709
74675,106714
74708,106723
74703,106728
74742,106694
74701,106692
74688,106657
74662,106718
74722,106669
74695,106726
74630,106673
74723,106704
74664,106711
74725,106688
74673,106612
74675,106735
74712,106703
74672,106710
74725,106677
74672,106704
74635,106694
74662,106643
74677,106692
74741,106678
74697,106711
74716,106716
74677,106652
74700,106720
74725,106677
74705,106720
74627,106694
74727,106672
74720,106719
74731,106654
74713,106675
74686,106709
74700,106702
74762,106682
74697,106719
74739,106692
74707,106736
74726,106679
74709,106697
74676,106693
74706,106668
74692,106725
74758,106677
74723,106680
74661,106680
74759,106708
74686,106725
74719,106679
74726,106636
74695,106757
74728,106689
74692,106728
74713,106663
74726,106632
74687,106740
74734,106712
74719,106726
74751,106688
74707,106738
74703,106705
74708,106629
74728,106701
74733,106691
74683,106720
74733,106700
74720,106722
74744,106693
74730,106639
74704,106744
74755,106700
74720,106725
74739,106694
74704,106687
74694,106740
74756,106701
74721,106748
74769,106694
74725,106743
74740,106736
74752,106667
74753,106726
74769,106694
74744,106766
74721,106724
74762,106678
74779,106768
74780,106711
74735,106746
74717,106709
74815,106714
74766,106758
74799,106727
74757,106779
74747,106754
74793,106729
74796,106727
74764,106760
74742,106762
74757,106728
74780,106678
74779,106747
74808,106739
74753,106752
74721,106743
74826,106734
74766,106764
74775,106757
74756,106680
74774,106787
74816,106733
74776,106768
74752,106748
74779,106662
74784,106762
74840,106715
74779,106786
74781,106746
74768,106773
74808,106704
74789,106677
74774,106793
74806,106745
74784,106776
74765,106715
74824,106704
74792,106774
74791,106738
74836,106712
74810,106729
74824,106730
74773,106777
74725,106737
74860,106704
74815,106754
74817,106736
74779,106765
74811,106726
74812,106737
74762,106714
74835,106725
74788,106790
74827,106728
74826,106692
74784,106759
74814,106749
74785,106751
74777,106713
74849,106686
74804,106789
74815,106737
74774,106738
74774,106734
74853,106696
74807,106787
74819,106727
74799,106740
74824,106704
74836,106723
74838,106675
74799,106783
74798,106747
74769,106718
74814,106689
74781,106741
74835,106757
74790,106750
74775,106715
74843,106682
74798,106800
74827,106750
74787,106751
74780,106722
74853,106680
74795,106788
74841,106737
74805,106764
74852,106722
74819,106749
74765,106747
74815,106688
74811,106782
74869,106691
74811,106768
74760,106738
74844,106705
74836,106768
74830,106701
74801,106715
74792,106761
74836,106723
74851,106729
74808,106739
74807,106773
74817,106718
74811,106677
74820,106755
74863,106713
74810,106796
74829,106714
74826,106745
74812,106715
74835,106688
74811,106801
74823,106721
74843,106739
74753,106716
74844,106734
74798,106777
74827,106725
74828,106714
74775,106720
74850,106716
74792,106755
74847,106706
74828,106741
74822,106720
74803,106734
74751,106723
74869,106697
74810,106753
74848,106728
74824,106760
74796,106743
74848,106738
74846,106693
74811,106768
